Order ID,Date,Region,Sales Channel,Customer Type,Product Category,Product,Salesperson,Quantity,Unit Price,Discount,Revenue
ORD-2493,9/29/2026,Central,Online,Returning,Storage,USB Drive 128GB,Kevin Yap,7,51.3,20%,287.28
ORD-2494,5/2/2026,Central,Retail Store,Returning,Accessories,Keyboard,Kevin Yap,4,60.84,5%,231.19
ORD-2495,3/22/2026,South,Corporate Sales,Returning,Computers,Gaming Laptop,Jason Lee,4,3666.6,3%,14226.41
ORD-2496,7/14/2026,North,Marketplace,Returning,Storage,USB Drive 128GB,Aisha Lim,9,55.08,10%,446.15
ORD-2497,11/25/2026,South,Retail Store,New,Office Supplies,Desk Organizer,Raj Kumar,4,31.5,0%,126
ORD-2498,6/11/2026,East,Online,New,Office Supplies,Printer Paper,Nora Chen,7,16.85,8%,108.5
ORD-2499,2/25/2026,South,Online,New,Accessories,Webcam,Raj Kumar,6,73.44,10%,396.58
ORD-2500,3/1/2026,South,Online,Returning,Accessories,Mouse Pad,Farah Ali,6,13.1,3%,76.21
ORD-2501,6/6/2026,Central,Retail Store,Returning,Networking,Network Switch,Kevin Yap,2,162,8%,298.08
ORD-2502,1/4/2026,Central,Retail Store,Returning,Computers,Laptop Pro 14,Hafiz Rahman,3,3052.8,8%,8425.73
ORD-2503,9/20/2026,North,Online,Returning,Storage,Memory Card 256GB,Mei Tan,7,85.86,15%,510.87
ORD-2504,8/30/2026,East,Corporate Sales,New,Monitors,Ultrawide Monitor,Amir Hassan,6,1309.5,3%,7621.29
ORD-2505,4/30/2026,North,Marketplace,New,Networking,Mesh Wi-Fi Set,Aisha Lim,7,688.5,5%,4578.53
ORD-2506,3/7/2026,East,Online,Returning,Networking,Wi-Fi Router,Nora Chen,4,244.44,0%,977.76
ORD-2507,3/14/2026,North,Retail Store,Returning,Accessories,USB-C Hub,Aisha Lim,3,50.49,3%,146.93
ORD-2508,2/22/2026,East,Online,Returning,Storage,External HDD 2TB,Amir Hassan,2,293.76,15%,499.39
ORD-2509,7/27/2026,North,Online,Returning,Accessories,Keyboard,Daniel Wong,6,58.5,5%,333.45
ORD-2510,5/2/2026,Central,Corporate Sales,Returning,Monitors,27-inch Monitor,Chloe Lim,2,742.05,3%,1439.58
ORD-2511,11/29/2026,Central,Retail Store,New,Storage,USB Drive 128GB,Kevin Yap,2,56.16,8%,103.33
ORD-2512,11/26/2026,West,Retail Store,New,Monitors,27-inch Monitor,Sofia Tan,4,765,15%,2601
ORD-2513,11/7/2026,South,Online,Returning,Monitors,24-inch Monitor,Jason Lee,4,553.32,8%,2036.22
ORD-2514,9/13/2026,West,Marketplace,Returning,Storage,Memory Card 256GB,Sofia Tan,2,85.86,5%,163.13
ORD-2515,1/11/2026,South,Online,Returning,Accessories,Keyboard,Jason Lee,2,58.5,5%,111.15
ORD-2516,3/13/2026,West,Corporate Sales,New,Computers,Gaming Laptop,Sofia Tan,2,3666.6,5%,6966.54
ORD-2517,10/17/2026,West,Marketplace,New,Storage,USB Drive 128GB,Sofia Tan,8,56.16,10%,404.35
ORD-2518,8/18/2026,West,Online,Returning,Storage,USB Drive 128GB,Sofia Tan,8,51.3,0%,410.4
ORD-2519,11/26/2026,North,Retail Store,Returning,Storage,Memory Card 256GB,Mei Tan,4,81,5%,307.8
ORD-2520,4/20/2026,South,Corporate Sales,Returning,Storage,External SSD 1TB,Jason Lee,6,405,8%,2235.6
ORD-2521,6/26/2026,West,Online,Returning,Accessories,Keyboard,Ben Ho,7,58.5,8%,376.74
ORD-2522,6/18/2026,West,Corporate Sales,New,Monitors,Ultrawide Monitor,Sofia Tan,4,1404,20%,4492.8
ORD-2523,9/22/2026,Central,Retail Store,Returning,Computers,Laptop Air 13,Chloe Lim,2,2340,8%,4305.6
ORD-2524,5/11/2026,South,Retail Store,Returning,Office Supplies,Sticky Notes,Jason Lee,5,7.34,0%,36.72
ORD-2525,3/21/2026,Central,Online,Returning,Office Supplies,Desk Organizer,Kevin Yap,3,32.76,8%,90.42
ORD-2526,2/6/2026,North,Online,New,Monitors,Ultrawide Monitor,Daniel Wong,2,1377,5%,2616.3
ORD-2527,6/19/2026,South,Online,Returning,Storage,External HDD 2TB,Jason Lee,4,288,3%,1117.44
ORD-2528,10/28/2026,South,Retail Store,Returning,Office Supplies,Pen Pack,Raj Kumar,3,10.48,0%,31.43
ORD-2529,9/30/2026,South,Retail Store,New,Networking,Network Switch,Raj Kumar,7,162,3%,1099.98
ORD-2530,6/12/2026,South,Retail Store,Returning,Computers,All-in-One PC,Jason Lee,2,2754,15%,4681.8
ORD-2531,2/23/2026,South,Online,Returning,Monitors,Ultrawide Monitor,Raj Kumar,5,1404,5%,6669
ORD-2532,8/25/2026,East,Corporate Sales,Returning,Computers,Laptop Air 13,Grace Ng,2,2250,0%,4500
ORD-2533,11/27/2026,East,Marketplace,New,Monitors,Portable Monitor,Grace Ng,2,630,8%,1159.2
ORD-2534,8/5/2026,South,Online,Returning,Accessories,Laptop Stand,Farah Ali,3,33.17,5%,94.55
ORD-2535,7/11/2026,North,Corporate Sales,Returning,Networking,Network Switch,Mei Tan,10,171.72,20%,1373.76
ORD-2536,4/14/2026,East,Online,New,Storage,External HDD 2TB,Nora Chen,3,279.36,8%,771.03
ORD-2537,12/1/2026,North,Retail Store,Returning,Networking,Network Switch,Aisha Lim,4,153.9,10%,554.04
ORD-2538,12/1/2026,North,Marketplace,Returning,Office Supplies,Desk Organizer,Aisha Lim,2,32.76,3%,63.55
ORD-2539,8/30/2026,Central,Retail Store,New,Computers,All-in-One PC,Hafiz Rahman,3,2808,5%,8002.8
ORD-2540,4/28/2026,North,Retail Store,New,Computers,Desktop Mini,Aisha Lim,3,1652.4,3%,4808.48
ORD-2541,11/11/2026,Central,Marketplace,New,Monitors,Ultrawide Monitor,Hafiz Rahman,5,1309.5,15%,5565.38
ORD-2542,1/12/2026,North,Marketplace,Returning,Accessories,Laptop Stand,Mei Tan,4,34.88,10%,125.58
ORD-2543,8/1/2026,North,Marketplace,Returning,Office Supplies,Desk Organizer,Aisha Lim,2,32.13,0%,64.26
ORD-2544,6/17/2026,North,Retail Store,Returning,Accessories,Wireless Mouse,Daniel Wong,3,40.5,15%,103.28
ORD-2545,8/13/2026,East,Marketplace,Returning,Monitors,27-inch Monitor,Amir Hassan,2,795.6,8%,1463.9
ORD-2546,10/9/2026,West,Online,New,Computers,All-in-One PC,Sofia Tan,4,2700,3%,10476
ORD-2547,7/26/2026,Central,Corporate Sales,Returning,Computers,Laptop Air 13,Kevin Yap,3,2250,3%,6547.5
ORD-2548,3/27/2026,West,Retail Store,Returning,Accessories,Mouse Pad,Ben Ho,7,12.83,5%,85.29
ORD-2549,6/4/2026,North,Retail Store,New,Monitors,Portable Monitor,Aisha Lim,3,655.2,0%,1965.6
ORD-2550,6/3/2026,Central,Retail Store,New,Office Supplies,Desk Organizer,Kevin Yap,3,31.5,3%,91.67
ORD-2551,11/12/2026,North,Online,Returning,Office Supplies,Printer Paper,Daniel Wong,7,16.85,8%,108.5
ORD-2552,2/2/2026,East,Online,Returning,Accessories,USB-C Hub,Nora Chen,2,49.5,8%,91.08
ORD-2553,6/23/2026,West,Marketplace,Returning,Networking,Wi-Fi Router,Priya Shah,2,257.04,3%,498.66
ORD-2554,7/12/2026,West,Marketplace,Returning,Storage,USB Drive 128GB,Priya Shah,4,52.38,5%,199.04
ORD-2555,3/29/2026,North,Corporate Sales,Returning,Computers,All-in-One PC,Aisha Lim,2,2700,20%,4320
ORD-2556,6/16/2026,West,Retail Store,Returning,Monitors,27-inch Monitor,Priya Shah,2,795.6,20%,1272.96
ORD-2557,5/28/2026,South,Marketplace,Returning,Storage,External SSD 1TB,Jason Lee,7,405,8%,2608.2
ORD-2558,6/6/2026,East,Retail Store,New,Computers,All-in-One PC,Grace Ng,3,2862,20%,6868.8
ORD-2559,2/16/2026,West,Marketplace,New,Networking,Mesh Wi-Fi Set,Sofia Tan,2,675,15%,1147.5
ORD-2560,12/2/2026,South,Corporate Sales,Returning,Monitors,27-inch Monitor,Jason Lee,4,726.75,5%,2761.65
ORD-2561,7/26/2026,Central,Marketplace,Returning,Monitors,Portable Monitor,Kevin Yap,3,642.6,10%,1735.02
ORD-2562,12/9/2026,West,Online,New,Monitors,24-inch Monitor,Ben Ho,2,495.9,0%,991.8
ORD-2563,4/13/2026,West,Marketplace,Returning,Storage,External SSD 1TB,Sofia Tan,2,429.3,15%,729.81
ORD-2564,12/28/2026,West,Marketplace,Returning,Accessories,Keyboard,Priya Shah,5,58.5,10%,263.25
ORD-2565,10/22/2026,North,Online,Returning,Storage,External HDD 2TB,Mei Tan,4,273.6,3%,1061.57
ORD-2566,8/16/2026,North,Corporate Sales,Returning,Monitors,24-inch Monitor,Daniel Wong,2,522,8%,960.48
ORD-2567,7/3/2026,North,Marketplace,Returning,Networking,Network Switch,Mei Tan,5,171.72,3%,832.84
ORD-2568,8/24/2026,West,Online,Returning,Accessories,Keyboard,Ben Ho,2,55.58,8%,102.26
ORD-2569,11/2/2026,West,Marketplace,Returning,Networking,Mesh Wi-Fi Set,Ben Ho,2,675,8%,1242
ORD-2570,7/6/2026,East,Corporate Sales,Returning,Networking,Ethernet Cable,Nora Chen,5,17.46,15%,74.21
ORD-2571,10/2/2026,North,Retail Store,Returning,Monitors,Ultrawide Monitor,Mei Tan,3,1282.5,3%,3732.08
ORD-2572,10/3/2026,South,Online,Returning,Accessories,Laptop Stand,Raj Kumar,5,34.88,10%,156.98
ORD-2573,11/24/2026,West,Marketplace,New,Storage,USB Drive 128GB,Sofia Tan,5,54,10%,243
ORD-2574,8/10/2026,Central,Online,New,Computers,Desktop Mini,Chloe Lim,2,1652.4,3%,3205.66
ORD-2575,1/3/2026,South,Online,Returning,Accessories,Keyboard,Farah Ali,7,62.01,5%,412.37
ORD-2576,8/16/2026,North,Retail Store,New,Monitors,24-inch Monitor,Aisha Lim,3,553.32,15%,1410.97
ORD-2577,6/19/2026,North,Online,New,Accessories,Mouse Pad,Mei Tan,3,13.1,5%,37.32
ORD-2578,11/22/2026,West,Online,Returning,Office Supplies,Notebook Set,Ben Ho,2,22.5,0%,45
ORD-2579,12/13/2026,Central,Retail Store,Returning,Monitors,Portable Monitor,Kevin Yap,3,630,8%,1738.8
ORD-2580,12/9/2026,South,Retail Store,New,Computers,Gaming Laptop,Farah Ali,2,3666.6,10%,6599.88
ORD-2581,4/6/2026,North,Online,New,Storage,External SSD 1TB,Daniel Wong,2,384.75,15%,654.08
ORD-2582,10/18/2026,North,Retail Store,New,Networking,Network Switch,Mei Tan,3,162,0%,486
ORD-2583,7/26/2026,West,Online,New,Monitors,24-inch Monitor,Sofia Tan,3,532.44,5%,1517.45
ORD-2584,7/14/2026,East,Online,Returning,Accessories,Wireless Mouse,Grace Ng,6,38.48,3%,223.92
ORD-2585,12/16/2026,South,Marketplace,New,Storage,External SSD 1TB,Jason Lee,4,384.75,5%,1462.05
ORD-2586,11/22/2026,South,Retail Store,Returning,Computers,Laptop Pro 14,Raj Kumar,2,2880,0%,5760
ORD-2587,12/26/2026,Central,Online,Returning,Office Supplies,Printer Paper,Hafiz Rahman,6,16.2,15%,82.62
ORD-2588,3/11/2026,South,Online,New,Accessories,USB-C Hub,Farah Ali,2,47.03,20%,75.24
ORD-2589,4/6/2026,South,Online,Returning,Storage,External SSD 1TB,Farah Ali,3,384.75,8%,1061.91
ORD-2590,9/2/2026,North,Corporate Sales,New,Computers,All-in-One PC,Daniel Wong,3,2619,8%,7228.44
ORD-2591,11/21/2026,West,Retail Store,New,Storage,External SSD 1TB,Priya Shah,5,413.1,0%,2065.5
ORD-2592,2/8/2026,Central,Online,Returning,Office Supplies,Printer Paper,Chloe Lim,4,17.17,8%,63.19
ORD-2593,6/15/2026,West,Marketplace,Returning,Monitors,Ultrawide Monitor,Sofia Tan,2,1309.5,8%,2409.48
ORD-2594,3/16/2026,South,Online,Returning,Accessories,Keyboard,Raj Kumar,5,58.5,5%,277.88
ORD-2595,10/31/2026,East,Retail Store,New,Monitors,24-inch Monitor,Amir Hassan,4,553.32,0%,2213.28
ORD-2596,3/14/2026,Central,Marketplace,New,Accessories,Wireless Mouse,Chloe Lim,6,42.93,8%,236.97
ORD-2597,2/14/2026,North,Online,Returning,Accessories,Mouse Pad,Daniel Wong,2,13.5,15%,22.95
ORD-2598,12/26/2026,North,Online,Returning,Storage,Memory Card 256GB,Aisha Lim,7,81,3%,549.99
ORD-2599,12/24/2026,Central,Retail Store,Returning,Computers,All-in-One PC,Kevin Yap,3,2565,15%,6540.75
ORD-2600,12/29/2026,South,Retail Store,New,Accessories,Laptop Stand,Jason Lee,4,34.2,8%,125.86
ORD-2601,5/30/2026,North,Online,Returning,Accessories,Wireless Mouse,Mei Tan,3,42.12,5%,120.04
ORD-2602,6/11/2026,Central,Retail Store,New,Monitors,24-inch Monitor,Hafiz Rahman,5,506.34,8%,2329.16
ORD-2603,9/19/2026,South,Online,Returning,Monitors,27-inch Monitor,Jason Lee,3,810.9,5%,2311.07
ORD-2604,12/16/2026,West,Online,New,Computers,Laptop Pro 14,Priya Shah,4,2880,3%,11174.4
ORD-2605,12/6/2026,East,Retail Store,Returning,Computers,Gaming Laptop,Grace Ng,2,3780,15%,6426
ORD-2606,11/8/2026,West,Online,Returning,Monitors,Portable Monitor,Priya Shah,2,630,0%,1260
ORD-2607,12/23/2026,West,Marketplace,Returning,Monitors,Ultrawide Monitor,Ben Ho,2,1404,8%,2583.36
ORD-2608,3/15/2026,North,Retail Store,New,Accessories,Laptop Stand,Daniel Wong,6,34.2,3%,199.04
ORD-2609,1/7/2026,East,Retail Store,Returning,Computers,All-in-One PC,Grace Ng,2,2808,5%,5335.2
ORD-2610,1/14/2026,North,Online,Returning,Networking,Network Switch,Mei Tan,3,157.14,8%,433.71
ORD-2611,3/2/2026,North,Marketplace,Returning,Storage,External HDD 2TB,Daniel Wong,4,293.76,20%,940.03
ORD-2612,11/27/2026,Central,Corporate Sales,New,Computers,Gaming Laptop,Chloe Lim,2,3591,20%,5745.6
ORD-2613,11/12/2026,East,Online,New,Office Supplies,Notebook Set,Amir Hassan,3,22.5,20%,54
ORD-2614,9/7/2026,North,Online,New,Accessories,Keyboard,Aisha Lim,3,58.5,8%,161.46
ORD-2615,3/6/2026,East,Corporate Sales,Returning,Networking,Wi-Fi Router,Grace Ng,10,252,10%,2268
ORD-2616,10/21/2026,North,Retail Store,Returning,Accessories,USB-C Hub,Aisha Lim,6,52.47,0%,314.82
ORD-2617,9/2/2026,South,Marketplace,New,Accessories,Laptop Stand,Farah Ali,7,34.2,8%,220.25
ORD-2618,7/20/2026,West,Retail Store,Returning,Storage,Memory Card 256GB,Priya Shah,3,85.86,5%,244.7
ORD-2619,5/29/2026,Central,Online,Returning,Networking,Wi-Fi Router,Kevin Yap,2,244.44,0%,488.88
ORD-2620,2/9/2026,Central,Corporate Sales,Returning,Computers,Gaming Laptop,Chloe Lim,2,3591,0%,7182
ORD-2621,6/24/2026,North,Marketplace,Returning,Office Supplies,Printer Paper,Daniel Wong,3,16.2,5%,46.17
ORD-2622,4/9/2026,East,Online,Returning,Accessories,USB-C Hub,Grace Ng,2,47.03,8%,86.53
ORD-2623,8/26/2026,North,Retail Store,Returning,Accessories,Laptop Stand,Aisha Lim,9,35.57,8%,294.5
ORD-2624,10/24/2026,Central,Retail Store,Returning,Computers,Desktop Mini,Hafiz Rahman,2,1684.8,0%,3369.6
ORD-2625,5/28/2026,South,Corporate Sales,New,Networking,Network Switch,Raj Kumar,11,162,20%,1425.6
ORD-2626,10/26/2026,East,Retail Store,New,Office Supplies,Desk Organizer,Grace Ng,6,32.76,8%,180.84
ORD-2627,3/14/2026,South,Online,New,Storage,USB Drive 128GB,Jason Lee,7,54,0%,378
ORD-2628,6/28/2026,North,Online,New,Networking,Network Switch,Daniel Wong,8,168.48,8%,1240.01
ORD-2629,6/13/2026,North,Online,New,Accessories,Wireless Mouse,Mei Tan,3,40.5,20%,97.2
ORD-2630,5/28/2026,East,Marketplace,Returning,Monitors,Portable Monitor,Grace Ng,2,598.5,15%,1017.45
ORD-2631,1/16/2026,East,Marketplace,Returning,Monitors,27-inch Monitor,Grace Ng,4,765,3%,2968.2
ORD-2632,12/11/2026,East,Corporate Sales,New,Office Supplies,Printer Paper,Amir Hassan,16,16.2,8%,238.46
ORD-2633,11/21/2026,Central,Online,Returning,Networking,Wi-Fi Router,Hafiz Rahman,4,252,5%,957.6
ORD-2634,5/14/2026,South,Retail Store,Returning,Office Supplies,Notebook Set,Jason Lee,4,23.85,20%,76.32
ORD-2635,9/3/2026,Central,Online,New,Storage,External HDD 2TB,Hafiz Rahman,6,293.76,3%,1709.68
ORD-2636,1/22/2026,Central,Online,Returning,Accessories,USB-C Hub,Chloe Lim,5,50.49,15%,214.58
ORD-2637,7/2/2026,North,Corporate Sales,Returning,Office Supplies,Sticky Notes,Mei Tan,10,7.63,8%,70.21
ORD-2638,6/29/2026,West,Corporate Sales,New,Computers,Laptop Air 13,Priya Shah,2,2385,5%,4531.5
ORD-2639,7/22/2026,North,Online,Returning,Storage,External SSD 1TB,Mei Tan,4,392.85,5%,1492.83
ORD-2640,9/11/2026,South,Retail Store,New,Storage,External HDD 2TB,Raj Kumar,5,293.76,8%,1351.3
ORD-2641,4/29/2026,North,Marketplace,Returning,Accessories,Mouse Pad,Aisha Lim,4,13.1,10%,47.14
ORD-2642,6/17/2026,South,Marketplace,Returning,Accessories,Keyboard,Farah Ali,3,58.5,20%,140.4
ORD-2643,4/14/2026,North,Retail Store,Returning,Office Supplies,Notebook Set,Daniel Wong,4,23.85,3%,92.54
ORD-2644,4/10/2026,North,Corporate Sales,Returning,Office Supplies,Desk Organizer,Daniel Wong,9,31.5,3%,275
ORD-2645,6/17/2026,East,Online,Returning,Computers,All-in-One PC,Nora Chen,5,2808,8%,12916.8
ORD-2646,11/25/2026,West,Online,Returning,Computers,All-in-One PC,Ben Ho,3,2700,3%,7857
ORD-2647,9/9/2026,South,Online,New,Storage,Memory Card 256GB,Raj Kumar,2,81,0%,162
ORD-2648,11/21/2026,North,Retail Store,Returning,Computers,Laptop Pro 14,Daniel Wong,5,2880,20%,11520
ORD-2649,1/7/2026,South,Marketplace,Returning,Monitors,27-inch Monitor,Raj Kumar,3,726.75,8%,2005.83
ORD-2650,4/3/2026,North,Online,New,Accessories,Wireless Mouse,Aisha Lim,2,38.48,5%,73.1
ORD-2651,4/6/2026,North,Online,Returning,Monitors,Portable Monitor,Aisha Lim,2,655.2,8%,1205.57
ORD-2652,3/13/2026,Central,Online,Returning,Accessories,Webcam,Kevin Yap,7,72,8%,463.68
ORD-2653,12/19/2026,East,Online,Returning,Computers,All-in-One PC,Grace Ng,2,2700,5%,5130
ORD-2654,5/22/2026,Central,Online,New,Storage,External SSD 1TB,Chloe Lim,6,429.3,3%,2498.53
ORD-2655,1/27/2026,Central,Marketplace,Returning,Storage,Memory Card 256GB,Chloe Lim,3,78.57,15%,200.35
ORD-2656,6/29/2026,West,Retail Store,New,Accessories,Mouse Pad,Sofia Tan,7,14.04,5%,93.37
ORD-2657,9/23/2026,Central,Marketplace,New,Accessories,USB-C Hub,Kevin Yap,2,50.49,8%,92.9
ORD-2658,4/20/2026,East,Retail Store,New,Office Supplies,Pen Pack,Grace Ng,3,11.23,0%,33.7
ORD-2659,3/18/2026,West,Retail Store,Returning,Computers,Gaming Laptop,Priya Shah,2,3591,5%,6822.9
ORD-2660,7/29/2026,West,Online,Returning,Storage,Memory Card 256GB,Priya Shah,3,78.57,5%,223.92
ORD-2661,12/6/2026,East,Online,Returning,Computers,All-in-One PC,Nora Chen,2,2700,20%,4320
ORD-2662,6/23/2026,West,Online,Returning,Storage,External HDD 2TB,Priya Shah,2,299.52,20%,479.23
ORD-2663,11/25/2026,Central,Marketplace,Returning,Accessories,Wireless Mouse,Chloe Lim,3,42.93,8%,118.49
ORD-2664,6/15/2026,South,Online,Returning,Monitors,Portable Monitor,Jason Lee,4,630,3%,2444.4
ORD-2665,11/21/2026,East,Online,Returning,Monitors,27-inch Monitor,Grace Ng,2,795.6,3%,1543.46
ORD-2666,11/12/2026,East,Online,New,Storage,USB Drive 128GB,Grace Ng,3,55.08,3%,160.28
ORD-2667,10/5/2026,South,Marketplace,New,Computers,All-in-One PC,Raj Kumar,2,2700,8%,4968
ORD-2668,12/11/2026,East,Online,Returning,Networking,Wi-Fi Router,Grace Ng,4,244.44,5%,928.87
ORD-2669,11/14/2026,South,Online,New,Office Supplies,Desk Organizer,Jason Lee,9,33.39,8%,276.47
ORD-2670,8/29/2026,West,Corporate Sales,New,Computers,All-in-One PC,Ben Ho,2,2700,5%,5130
ORD-2671,5/4/2026,Central,Online,Returning,Monitors,Ultrawide Monitor,Hafiz Rahman,2,1282.5,0%,2565
ORD-2672,12/21/2026,West,Marketplace,New,Storage,External SSD 1TB,Sofia Tan,6,405,15%,2065.5
ORD-2673,12/22/2026,North,Online,New,Office Supplies,Desk Organizer,Aisha Lim,8,31.5,15%,214.2
ORD-2674,1/19/2026,North,Online,Returning,Office Supplies,Sticky Notes,Aisha Lim,5,7.34,0%,36.72
ORD-2675,4/23/2026,Central,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Kevin Yap,3,1377,3%,4007.07
ORD-2676,3/19/2026,East,Retail Store,Returning,Accessories,USB-C Hub,Amir Hassan,2,50.49,3%,97.95
ORD-2677,10/14/2026,Central,Online,Returning,Storage,External HDD 2TB,Kevin Yap,2,305.28,3%,592.24
ORD-2678,2/25/2026,West,Online,New,Accessories,Laptop Stand,Ben Ho,2,35.57,0%,71.14
ORD-2679,7/11/2026,Central,Corporate Sales,Returning,Monitors,27-inch Monitor,Kevin Yap,4,780.3,3%,3027.56
ORD-2680,1/28/2026,South,Retail Store,New,Monitors,27-inch Monitor,Farah Ali,6,765,20%,3672
ORD-2681,12/17/2026,North,Online,New,Office Supplies,Printer Paper,Mei Tan,3,16.2,3%,47.14
ORD-2682,2/5/2026,East,Retail Store,New,Accessories,Laptop Stand,Amir Hassan,4,36.25,3%,140.66
ORD-2683,6/12/2026,North,Online,Returning,Monitors,Ultrawide Monitor,Daniel Wong,2,1377,8%,2533.68
ORD-2684,1/5/2026,West,Retail Store,Returning,Accessories,Wireless Mouse,Ben Ho,3,39.29,5%,111.96
ORD-2685,2/22/2026,North,Online,New,Networking,Network Switch,Daniel Wong,5,153.9,0%,769.5
ORD-2686,1/23/2026,West,Marketplace,New,Office Supplies,Desk Organizer,Sofia Tan,5,30.56,20%,122.22
ORD-2687,6/9/2026,East,Online,Returning,Monitors,24-inch Monitor,Grace Ng,2,495.9,5%,942.21
ORD-2688,3/12/2026,South,Online,Returning,Networking,Ethernet Cable,Farah Ali,3,18,15%,45.9
ORD-2689,10/1/2026,North,Marketplace,New,Computers,Laptop Air 13,Aisha Lim,2,2250,8%,4140
ORD-2690,9/19/2026,West,Corporate Sales,Returning,Storage,External SSD 1TB,Priya Shah,3,384.75,5%,1096.54
ORD-2691,10/8/2026,West,Online,Returning,Monitors,24-inch Monitor,Sofia Tan,2,522,15%,887.4
ORD-2692,6/17/2026,East,Marketplace,New,Accessories,Laptop Stand,Amir Hassan,8,33.17,20%,212.31
ORD-2693,11/20/2026,Central,Marketplace,New,Storage,External HDD 2TB,Chloe Lim,5,293.76,5%,1395.36
ORD-2694,3/5/2026,North,Retail Store,Returning,Networking,Wi-Fi Router,Daniel Wong,3,239.4,5%,682.29
ORD-2695,1/18/2026,South,Retail Store,New,Office Supplies,Pen Pack,Raj Kumar,4,11.45,8%,42.13
ORD-2696,7/9/2026,West,Retail Store,New,Monitors,Ultrawide Monitor,Ben Ho,2,1350,3%,2619
ORD-2697,5/28/2026,Central,Online,New,Accessories,Laptop Stand,Hafiz Rahman,2,32.49,0%,64.98
ORD-2698,5/5/2026,Central,Online,New,Monitors,27-inch Monitor,Kevin Yap,3,726.75,8%,2005.83
ORD-2699,5/9/2026,North,Online,New,Accessories,Wireless Mouse,Aisha Lim,4,38.48,5%,146.21
ORD-2700,2/11/2026,South,Online,Returning,Monitors,Portable Monitor,Raj Kumar,2,630,3%,1222.2
ORD-2701,2/13/2026,East,Corporate Sales,Returning,Accessories,Mouse Pad,Amir Hassan,14,13.77,15%,163.86
ORD-2702,5/29/2026,Central,Retail Store,Returning,Monitors,27-inch Monitor,Hafiz Rahman,2,742.05,10%,1335.69
ORD-2703,5/13/2026,North,Marketplace,New,Storage,External HDD 2TB,Aisha Lim,7,273.6,3%,1857.74
ORD-2704,6/5/2026,North,Retail Store,Returning,Accessories,Webcam,Mei Tan,2,72,5%,136.8
ORD-2705,11/27/2026,North,Corporate Sales,Returning,Computers,Gaming Laptop,Daniel Wong,2,3780,15%,6426
ORD-2706,3/9/2026,South,Marketplace,Returning,Monitors,Portable Monitor,Farah Ali,3,598.5,8%,1651.86
ORD-2707,4/2/2026,East,Online,Returning,Monitors,24-inch Monitor,Amir Hassan,3,532.44,5%,1517.45
ORD-2708,3/23/2026,North,Retail Store,New,Accessories,Laptop Stand,Daniel Wong,3,34.2,8%,94.39
ORD-2709,7/8/2026,North,Marketplace,Returning,Accessories,Webcam,Aisha Lim,7,76.32,15%,454.1
ORD-2710,5/29/2026,South,Online,New,Monitors,27-inch Monitor,Jason Lee,2,810.9,0%,1621.8
ORD-2711,10/3/2026,East,Retail Store,Returning,Computers,Laptop Air 13,Amir Hassan,2,2137.5,3%,4146.75
ORD-2712,12/21/2026,North,Online,Returning,Monitors,24-inch Monitor,Aisha Lim,2,506.34,20%,810.14
ORD-2713,8/23/2026,North,Online,New,Storage,External SSD 1TB,Mei Tan,2,405,0%,810
ORD-2714,4/23/2026,West,Online,New,Storage,Memory Card 256GB,Sofia Tan,6,82.62,0%,495.72
ORD-2715,4/23/2026,North,Marketplace,Returning,Monitors,Portable Monitor,Aisha Lim,4,642.6,5%,2441.88
ORD-2716,3/22/2026,Central,Online,Returning,Monitors,Portable Monitor,Kevin Yap,2,667.8,5%,1268.82
ORD-2717,2/18/2026,North,Corporate Sales,Returning,Storage,External SSD 1TB,Daniel Wong,10,421.2,15%,3580.2
ORD-2718,10/1/2026,South,Retail Store,Returning,Accessories,Mouse Pad,Farah Ali,2,13.5,10%,24.3
ORD-2719,4/24/2026,East,Online,Returning,Computers,Laptop Air 13,Nora Chen,3,2182.5,3%,6351.08
ORD-2720,1/6/2026,East,Online,Returning,Computers,Gaming Laptop,Nora Chen,2,3931.2,15%,6683.04
ORD-2721,6/23/2026,South,Online,Returning,Office Supplies,Desk Organizer,Farah Ali,2,32.13,10%,57.83
ORD-2722,2/4/2026,East,Retail Store,Returning,Storage,External HDD 2TB,Amir Hassan,4,288,5%,1094.4
ORD-2723,9/13/2026,North,Online,Returning,Computers,Gaming Laptop,Aisha Lim,2,3666.6,20%,5866.56
ORD-2724,3/14/2026,West,Marketplace,Returning,Networking,Ethernet Cable,Priya Shah,5,18,0%,90
ORD-2725,11/21/2026,Central,Online,Returning,Networking,Wi-Fi Router,Hafiz Rahman,2,262.08,5%,497.95
ORD-2726,12/23/2026,North,Retail Store,Returning,Computers,Laptop Air 13,Daniel Wong,3,2295,15%,5852.25
ORD-2727,10/12/2026,Central,Marketplace,New,Computers,Laptop Pro 14,Hafiz Rahman,2,2937.6,5%,5581.44
ORD-2728,12/31/2026,Central,Marketplace,New,Accessories,Laptop Stand,Kevin Yap,3,36.25,8%,100.06
ORD-2729,4/28/2026,East,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Grace Ng,2,1431,5%,2718.9
ORD-2730,9/24/2026,Central,Online,Returning,Networking,Ethernet Cable,Hafiz Rahman,3,18,3%,52.38
